MeetID;LifterID;Name;Sex;Event;Equipment;Age;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Wilks;McCulloch
12394;181754;Grace Roles;F;SBD;Wraps;15;Junior 13-15;107.4;90+;;;;;152.5;;;;;60;;;;;155;367.5;1;300.37;354.44
12509;181754;Grace Roles;F;SBD;Wraps;15;Junior 13-15;110;90+;;;;;160;;;;;72.5;;;;;172.5;405;1;329.29;388.56
12616;181754;Grace Roles;F;SBD;Wraps;16;Junior 16-17;111.2;90+;;;;;182.5;;;;;75;;;;;172.5;430;1;348.83;394.18
11213;156036;Grace Rudy;F;SBD;Raw;21.5;R-O;60.4;;107.5;115;-122.5;;115;52.5;-55;55;;55;137.5;145;155;;155;325;8;360.48;360.48
11213;156036;Grace Rudy;F;SBD;Raw;21.5;R-TandJR;60.4;;107.5;115;-122.5;;115;52.5;-55;55;;55;137.5;145;155;;155;325;4;360.48;360.48
10640;139932;Grace Russo;F;SBD;Raw;29.5;R-O;50.30;52;107.5;-110;110;;110.0;50;52.5;-55;;52.5;117.5;122.5;127.5;;127.5;290;1;370.86;370.86
10645;139932;Grace Russo;F;SBD;Raw;30.5;R-O;51.10;52;100;-105;-105;;100.0;45;-50;-50;;45.0;122.5;130;140;;140.0;285;3;360.10;360.10
12351;139932;Grace Russo;F;SBD;Raw;29;Open;47.3;48;;;;;100;;;;;47.5;;;;;120;267.5;1;358.11;358.11
2929;54417;Grace Ryba;F;SBD;Wraps;20.5;Pro Junior 20-23;73.89;75;;;;;156.49;;;;;90.72;;;;;188.24;435.45;1;417.88;417.88
7560;54417;Grace Ryba;F;SBD;Raw;;Amateur W Teen 18-19;70.31;75;;;;;115.67;;;;;58.97;;;;;115.67;290.3;1;287.93;287.93
7609;54417;Grace Ryba;F;SBD;Raw;;Pro Junior 20-23;74.75;75;;;;;145.15;;;;;86.18;;;;;165.56;396.89;1;378.09;378.09
10599;138460;Grace Scott;F;D;Raw;;R-O;62.2;63;;;;;;;;;;;125;-137.5;-137.5;;125.0;125;2;135.55;135.55
11146;154784;Grace Shell;F;SBD;Raw;25.5;R-O;82.7;84;65;75;85;;85;47.5;52.5;55;;55;80;95;102.5;;102.5;242.5;12;217.97;217.97
3769;68529;Grace Solleder;M;SBD;Wraps;;youth;32.66;44;;;;;22.5;;;;;17.5;;;;;47.5;87.5;1;116.85;116.85
292;13832;Grace Stilgoe;F;SBD;Raw;;F-C-Snr;61.1;63;115;120;125;;125;62.5;67.5;70;;70;140;147.5;155;;155;350;6;384.78;384.78
300;13832;Grace Stilgoe;F;SBD;Raw;;F-C-Senior;61.9;63;130;135;140;;140;70;75;-77.5;;75;152.5;157.5;165;;165;380;3;413.61;413.61
2459;13832;Grace Stilgoe;F;SBD;Raw;;F-C-Snr;60.7;63;107.5;-115;-120;;107.5;62.5;70;-72.5;;70;125;140;147.5;;147.5;325;2;359.10;359.10
2473;13832;Grace Stilgoe;F;SBD;Raw;;F-C-Snr;62.2;63;115;120;130;;130;65;70;72.5;;72.5;142.5;155;162.5;;162.5;365;2;395.82;395.82
2506;13832;Grace Stilgoe;F;SBD;Raw;;F-C-Senior;62.3;63;130;137.5;142.5;;142.5;72.5;75;-77.5;;75;155;165;-170;;165;382.5;2;414.29;414.29
11856;171177;Grace Tacuyan;F;;Raw;36;Submaster Women 35-39;104.78;90+;;;;;;;;;;;;;;177.5;167.5;167.5;1;137.71;137.71
11825;170369;Grace Tacuyan-Witt;F;;Raw;36;Submaster Women 35-39;102.19;90+;;;;;122.50;;;;;70.00;;;;162.5;158.00;350.50;1;290.04;290.04
11825;170369;Grace Tacuyan-Witt;F;;Raw;36;Submaster Women 35-39;102.19;90+;;;;;;;;;;70.00;;;;;;70.00;1;57.93;57.93
11825;170369;Grace Tacuyan-Witt;F;;Raw;36;Submaster Women 35-39;102.19;90+;;;;;;;;;;;;;;162.5;158.00;158.00;1;130.75;130.75
11847;170369;Grace Tacuyan-Witt;F;;Raw;36;Submaster Women 35-39;105.05;90+;;;;;120;;;;;67.5;;;;172.5;167.5;355;1;291.68;291.68
11847;170369;Grace Tacuyan-Witt;F;;Raw;36;Submaster Women 35-39;105.05;90+;;;;;;;;;;;;;;172.5;167.5;167.5;1;137.62;137.62
11856;170369;Grace Tacuyan-Witt;F;;Raw;36;Submaster Women 35-39;105.6;90+;;;;;142.5;;;;;70;;;;;182.5;395;1;324.13;324.13
11898;170369;Grace Tacuyan-Witt;F;;Raw;37;Open;107.37;90+;;;;;155;;;;;72.5;;;;;177.5;405;1;331.05;331.05
11931;170369;Grace Tacuyan-Witt;F;;Raw;37;Open;109.23;90+;;;;;142.5;;;;;75;;;;;177.5;395;1;321.64;321.64
11931;170369;Grace Tacuyan-Witt;F;;Raw;37;Submaster 35-39;109.23;90+;;;;;142.5;;;;;75;;;;;177.5;395;1;321.64;321.64
11968;170369;Grace Tacuyan-Witt;F;;Raw;37;Open;109.00;90+;;;;;175.00;;;;;82.50;;;;;182.50;440.00;1;358.45;358.45
12034;170369;Grace Tacuyan-Witt;F;;Raw;38;Open;106.40;90+;;;;;167.50;;;;;87.50;;;;;187.50;442.50;1;362.46;362.46
12133;170369;Grace Tacuyan-Witt;F;;Raw;38;Submaster 35-39;109.4;90+;;;;;152.5;;;;;87.5;;;;;180;420;1;341.89;341.89
12368;170369;Grace Tacuyan-Witt;F;SBD;Raw;39;Open;109.6;90+;;;;;165;;;;;82.5;;;;;190;437.5;1;355.99;355.99
12368;170369;Grace Tacuyan-Witt;F;SBD;Raw;39;Submaster;109.6;90+;;;;;165;;;;;82.5;;;;;190;437.5;2;355.99;355.99
12593;170369;Grace Tacuyan-Witt;F;SBD;Raw;40;Open;107.4;90+;;;;;152.5;;;;;87.5;;;;;195;435;2;355.55;355.55
12593;170369;Grace Tacuyan-Witt;F;SBD;Raw;40;Master 40-44;107.4;90+;;;;;152.5;;;;;87.5;;;;;195;435;1;355.55;355.55
7701;93298;Grace Thomas;F;SBD;Raw;;Amateur Junior;53.8;56;;;;;70.31;;;;;54.43;;;;;88.45;213.19;2;258.84;258.84
7716;93298;Grace Thomas;F;BD;Raw;;Amateur Junior 20-23;54.43;56;;;;;;;;;;56.7;;;;;97.52;154.22;1;185.54;185.54
11060;152425;Grace Tollar;F;SBD;Single-ply;16.5;Y;58.1;60;115;-122.5;122.5;;122.5;70;-75;75;;75;135;145;-155;;145;342.5;7;391.53;391.53
11066;152425;Grace Tollar;F;SBD;Single-ply;17.5;HSV;62.40;63;125;135;142.5;;142.5;67.5;72.5;80;;80.0;142.5;-152.5;-160;;142.5;365;4;394.85;394.85
11411;152425;Grace Tollar;F;SBD;Single-ply;15.5;T;58.47;60;-111.1;-111.1;-115.7;;;-47.6;49.9;-54.4;;49.9;127;136.1;145.2;;145.2;195.1;30;221.93;221.93
11423;152425;Grace Tollar;F;SBD;Single-ply;16.5;HS;59;60;-115;-115;115;;115;50;55;57.5;;57.5;135;145;-150;;145;317.5;7;358.63;358.63
10590;138276;Grace Warren;F;SBD;Raw;25.5;R-O;63.00;63;80;87.5;92.5;;92.5;37.5;42.5;45;;45.0;92.5;100;110;;110.0;247.5;6;265.80;265.80
11832;170615;Grace Witt;F;;Raw;36;Submaster Women;103.51;90+;;;;;127.5;;;;;70;;;;167.5;160;357.5;1;294.83;294.83
11832;170615;Grace Witt;F;;Raw;36;Submaster Women;103.51;90+;;;;;;;;;;70;;;;;;70;1;57.73;57.73
11832;170615;Grace Witt;F;;Raw;36;Submaster Women;103.51;90+;;;;;;;;;;;;;;;160;160;1;131.95;131.95
672;19723;Grace Wong;F;SBD;Single-ply;;Junior;60;60;;;;;65.0;;;;;42.5;;;;;102.5;210.0;1;234.13;234.13
712;19723;Grace Wong;F;SBD;Single-ply;;Junior;60;60;;;;;72.5;;;;;45.0;;;;;112.5;230.0;1;256.42;256.42
1289;25507;Gracelynn Doogan;F;SBD;Raw;;Junior;71.1;72;;;;;115.0;;;;;62.5;;;;;177.5;355.0;1;349.43;349.43
1308;25507;Gracelynn Doogan;F;SBD;Raw;;Junior;71.6;72;;;;;145;;;;;75;;;;;180;400;1;391.87;391.87
1326;25507;Gracelynn Doogan;F;SBD;Raw;;Junior;78;84;;;;;155;;;;;77.5;;;;;190;422.5;1;392.22;392.22
1362;25507;Gracelynn Doogan;F;SBD;Raw;;Junior;72;72;;;;;142.5;;;;;80;;;;;157.5;380;3;370.90;370.90
1404;25507;Gracelynn Doogan;F;SBD;Raw;;Junior;75.2;84;;;;;150;;;;;82.5;;;;;175;407.5;1;386.74;386.74
1379;27050;Gracelynn Dougan;F;SBD;Raw;;Junior;80.8;84;;;;;155;;;;;75;;;;;172.5;402.5;1;366.28;366.28
11014;149825;Gracey Butts;F;SBD;Raw;28.5;R-O;79.80;84;70;-82.5;85;;85.0;62.5;67.5;-70;;67.5;115;130;137.5;;137.5;290;1;265.72;265.72
12773;192715;Grachik Egozaryan;M;B;Raw;60.5;M5;116.2;125;;;;;;180;190;-202.5;;190;;;;;;190;1;110.10;110.10
12943;192715;Grachik Egozaryan;M;B;Multi-ply;65;Pro Masters;107.8;110;;;;;;-250;-260;-260;;;;;;;;;DQ;;
11891;171911;Gracie Cano;F;;Raw;16;Junior Women 16-17;50.85;52;;;;;80.00;;;;;45.00;;;;;112.50;237.50;1;301.21;340.37
11891;171911;Gracie Cano;F;;Raw;16;Junior Women 16-17;50.85;52;;;;;;;;;;45.00;;;;;;45.00;1;57.07;64.49
11891;171911;Gracie Cano;F;;Raw;16;Junior Women 16-17;50.85;52;;;;;;;;;;;;;;;112.50;112.50;1;142.68;161.23
12605;185491;Gracie Czarny;F;SBD;Raw;19;Junior 18-19;64;67.5;;;;;122.5;;;;;55;;;;;142.5;320;1;339.61;353.20
12605;185491;Gracie Czarny;F;SBD;Raw;19;Open;64;67.5;;;;;122.5;;;;;55;;;;;142.5;320;3;339.61;353.20
12443;182432;Gracie Davis;F;D;Single-ply;29;Open;63.5;67.5;;;;;;;;;;;;;;;182.5;182.5;1;194.83;194.83
11408;160600;Gracie Holland;F;SBD;Raw;;R-Y3;38.4;40;43.1;-47.6;52.2;;52.2;34;-38.6;-38.6;;34;79.4;86.2;90.7;;90.7;176.9;1;270.10;270.10
179;7468;Gracie Horvath;F;SBD;Wraps;18;F_TCR_3_APF;76.2;82.5;85;-92.5;-102.5;;85;50;55;-60;;55;122.5;130;-137.5;;130;270;1;254.17;269.42
8347;107036;Gracie Mathes;F;B;Raw;13;13-15;48.99;52;;;;;;;;;;40.82;;;;;;40.82;1;53.25;68.16
10807;143909;Gracie Miller;F;SBD;Raw;15.5;R-HS;143.50;84+;90;-97.5;100;;100.0;42.5;47.5;52.5;;52.5;90;100;105;;105.0;257.5;6;199.37;199.37
10590;138286;Gracie Neiman;F;SBD;Raw;19.5;R-T3;69.60;72;85;92.5;97.5;;97.5;55;60;-65;;60.0;100;107.5;117.5;;117.5;275;1;274.67;274.67
11686;168078;Gracie Salas;F;;Raw;46;Master Women 45-49;71.49;75;;;;;65;;;;;52.5;;;;;102.5;220;1;215.75;230.42
7807;96784;Gracie Thill;F;SBD;Raw;;Amateur Teen 16-17;65.14;67.5;;;;;90.72;;;;;47.63;;;;;124.74;263.08;1;275.56;275.56
985;21417;Gracie Vanasse;F;SBD;Single-ply;;Junior;67.5;67.5;;;;;90.0;;;;;67.5;;;;;117.5;275.0;3;280.67;280.67
2910;21417;Gracie Vanasse;F;SBD;Multi-ply;24;Lightweight;66.45;67.5;;;;;204.12;;;;;131.54;;;;;204.12;539.77;2;557.17;557.17
2919;21417;Gracie Vanasse;F;SBD;Multi-ply;;Light;66.59;67.5;;;;;188.24;;;;;142.88;;;;;213.19;544.31;3;561.00;561.00
2937;21417;Gracie Vanasse;F;SBD;Multi-ply;;Pro Open;66.59;67.5;;;;;213.19;;;;;129.27;;;;;217.72;560.19;1;577.37;577.37
8160;21417;Gracie Vanasse;F;B;Multi-ply;;Juniors;66.86;67.5;;;;;;;;;;97.52;;;;;;97.52;1;100.22;100.22
8169;21417;Gracie Vanasse;F;SBD;Multi-ply;;Juniors;66.9;67.5;;;;;183.7;;;;;120.2;;;;;158.76;462.66;1;475.25;475.25
8227;21417;Gracie Vanasse;F;SBD;Multi-ply;23;F-MP;65.05;67.5;;;;;219.99;;;;;22.68;;;;;167.83;410.5;14;430.41;430.41
8233;21417;Gracie Vanasse;F;SBD;Multi-ply;24;F-L-MP;64.41;75;;;;;212.5;;;;;102.5;;;;;187.5;502.5;2;530.76;530.76
8263;21417;Gracie Vanasse;F;SBD;Multi-ply;24;F-EQ;65.59;75;;;;;195.04;;;;;122.47;;;;;199.58;517.1;5;538.88;538.88
8316;21417;Gracie Vanasse;F;SBD;Multi-ply;;F-MP-PL;66.86;67.5;188.24;-208.65;-222.26;;188.24;117.93;133.81;138.35;;138.35;183.7;206.38;-215.46;;206.38;532.97;3;547.71;547.71
8393;21417;Gracie Vanasse;F;SBD;Multi-ply;26;F-L-MP;65.59;;;;;;227.5;;;;;137.5;;;;;215;579.99;1;604.42;604.42
11722;21417;Gracie Vanasse;F;;Single-ply;24;Open Women;63.32;67.5;;;;;;;;;;;;;;;175;175;1;187.22;187.22
11786;21417;Gracie Vanasse;F;;Single-ply;25;Lightwt women-114-148;59.96;60;;;;;;;;;;;;;;;192.5;192.5;1;214.73;214.73
11876;21417;Gracie Vanasse;F;;Single-ply;26;Lightwt women-123-148 by Wilks formula;63.46;67.5;;;;;;;;;;;;;;;205;205;3;218.95;218.95
12009;21417;Gracie Vanasse;F;;Single-ply;27;Open;66.2;67.5;;;;;;;;;;;;;;;210;210;1;217.37;217.37
12055;21417;Gracie Vanasse;F;;Wraps;27;Open;67.2;67.5;;;;;182.5;;;;;102.5;;;;;200;485;1;496.59;496.59
12109;21417;Gracie Vanasse;F;;Multi-ply;27;Open Women;67.20;67.5;;;;;232.50;;;;;135.00;;;;;222.50;590.00;1;604.10;604.10
12189;21417;Gracie Vanasse;F;D;Single-ply;28;Open;65.3;67.5;;;;;;;;;;;;;;;197.5;197.5;2;206.49;206.49
12531;184038;Gracie Wadewitz;F;SBD;Raw;59;Master 55-59;63.2;67.5;;;;;70;;;;;50;;;;;100;220;1;235.70;309.95
2730;45511;Graciela Chavez;F;B;Single-ply;49.5;M2;75;75;;;;;;72.5;-77.5;80;;80;;;;;;80;2;76.05;76.05
11359;159132;Graciela Sejas-Padilla;F;SBD;Raw;19.5;R-O;59.10;63;85;90;95;;95.0;42.5;47.5;50;;50.0;97.5;102.5;110;;110.0;255;1;287.65;287.65
11335;158749;Graciella Montague;F;SBD;Raw;22.5;R-JR;70.40;72;117.5;127.5;137.5;;137.5;60;65;-70;;65.0;-132.5;145;-150;;145.0;347.5;2;344.36;344.36
104;4244;Gracin Bryan;M;;Wraps;32;M_OCR_APF;134.6;140;247.5;267.5;-295;;267.5;160;-175;175;;175;217.5;247.5;-272.5;;247.5;690;1;387.95;387.95
10622;4244;Gracin Bryan;M;SBD;Raw;;R-O;140.5;120+;180;-192.5;-192.5;;180.0;152.5;-160;160;;160.0;207.5;217.5;235;;235.0;575;2;321.14;321.14
10631;4244;Gracin Bryan;M;SBD;Single-ply;;O;124.3;120+;227.5;-257.5;-257.5;;227.5;-175;175;-185;;175.0;227.5;250;-277.5;;250.0;652.5;1;372.25;372.25
10631;4244;Gracin Bryan;M;SBD;Single-ply;;M;124.3;120+;227.5;-257.5;-257.5;;227.5;-175;175;-185;;175.0;227.5;250;-277.5;;250.0;652.5;1;372.25;372.25
12571;184805;Gracin Clem;M;SBD;Raw;19;Junior 18-19;90;90;;;;;137.5;;;;;112.5;;;;;205;455;1;290.47;302.09
8527;109736;Gracious Omoike;F;SBD;Raw;;Juniors;81.20;84;;;;;142.50;;;;;72.50;;;;;177.50;392.50;3;356.22;356.22
10828;144707;Gracon Mangnall;M;SBD;Raw;17.5;R-O;72.90;74;125;-132.5;137.5;;137.5;102.5;107.5;-110;;107.5;142.5;155;165;;165.0;410;9;298.10;298.10
11686;168085;Gradie Foster;M;;Raw;25;Open Men;84.37;90;;;;;160;;;;;115;;;;;215;490;2;323.96;323.96
2940;54652;Grady Alpert;M;SBD;Wraps;15;Amateur Teen (14-15);67.45;67.5;;;;;102.06;;;;;102.06;;;;;147.42;351.53;1;271.20;320.01
10940;147563;Grady Cooper;M;SBD;Raw;;R-T;135.7;120+;185;-192.5;-192.5;;185;102.5;115;-122.5;;115;175;187.5;205;;205;505;1;283.56;283.56
11060;152440;Grady Gulbrandson;M;SBD;Single-ply;16.5;HSJV;88.95;90;-160;170;-177.5;;170;-110;115;120;;120;220;232.5;-245;;232.5;522.5;3;335.58;335.58
11262;152440;Grady Gulbrandson;M;SBD;Raw;;T;89.36;90;142.88;158.76;-161.03;;158.76;97.52;-102.06;102.06;;102.06;204.12;-206.38;-206.38;;204.12;464.94;2;297.90;297.90
11264;156931;Grady Gulbranson;M;SBD;Single-ply;17.5;T;90.40;93;185;-190;-190;;185.0;-115;115;-117.5;;115.0;250;-260;-260;;250.0;550;1;350.33;350.33
11265;156931;Grady Gulbranson;M;SBD;Raw;17.5;R-T2;90.81;93;158.8;;;;158.8;102.1;;;;102.1;204.1;;;;204.1;464.9;2;295.45;295.45
10578;137830;Grady Harkins;M;SBD;Raw;;R-O;109.9;120;-265;-265;-265;;;-172.5;;;;;-262.5;;;;;;DQ;;
374;17372;Grady Kragt;M;SBD;Raw;16;MT2-R;95.4;100;87.5;97.5;105;;105;80;90;-102.5;;90;135;155;172.5;;172.5;367.5;1;228.16;257.82
12028;174742;Grady Lester;M;;Wraps;37;Open;107.4;110;;;;;300;;;;;205;;;;;292.5;797.5;2;472.90;472.90
12221;174742;Grady Lester;M;;Wraps;38;Open;111.8;125;;;;;;;;;;;;;;;295;;DQ;;
10840;145060;Grady Lincalis;M;SBD;Raw;;R-O;113.8;125;;;;;185;;;;;132.5;;;;;212.5;530;4;308.83;308.83
10846;145060;Grady Lincalis;M;SBD;Single-ply;;O;115.7;120;190;200;-205;;200.0;132.5;140;145;;145.0;200;210;217.5;;217.5;562.5;7;326.32;326.32
11044;145060;Grady Lincalis;M;SBD;Raw;;R-O;117.5;120;195;205;;;205;-132.5;132.5;;;132.5;125;;;;125;462.5;43;267.25;267.25
10612;138803;Grady Redmond;F;SBD;Raw;29.5;R-O;81.8;84;105;-125;-130;;105;47.5;52.5;57.5;;57.5;107.5;117.5;-140;;117.5;280;1;253.12;253.12
10526;135894;Grady Vazquez;M;SBD;Raw;;R-T2;94.5;105;;;;;172.5;;;;;137.5;;;;;190;500;1;311.76;311.76
10534;135894;Grady Vazquez;M;SBD;Raw;;R-T2;100.4;105;175;185;190;;190;-142.5;145;-147.5;;145;185;195;205;;205;540;1;328.12;328.12
11927;172679;Grady Williams;M;;Raw;33;Open;67.31;67.5;;;;;-135.00;;;;;92.50;;;;;132.50;;DQ;;
970;21342;Graeme Bean;M;SBD;Single-ply;;Junior;73.3;75;;;;;170.0;;;;;107.5;;;;;210.0;487.5;3;353.05;353.05
740;20059;Graeme Belyea;M;B;Single-ply;;Open;110;110;;;;;;;;;;177.5;;;;;;177.5;2;104.46;104.46
775;20059;Graeme Belyea;M;B;Single-ply;;Open;96.9;100;;;;;;;;;;180.0;;;;;;180.0;1;110.99;110.99
6748;78990;Graeme Boyce;M;B;Raw;51.5;Masters 2;98;105;;;;;;112.5;-120;-120;;112.5;;;;;;112.5;1;69.04;69.04
6749;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;97.6;105;185;202.5;208;;208;110;117.5;-120;;117.5;245;260.5;265;;265;590.5;1;362.99;362.99
6750;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;96.5;105;;;;;200.5;;;;;115;;;;;260;575.5;1;355.50;355.50
6760;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;97.8;105;180;200;;;200;115;-120;-120;;115;240;250;255;;255;570;1;350.08;350.08
6769;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;96.7;105;160;170;185;;185;105;110;115;;115;220;230;240;;240;540;1;333.27;333.27
6789;78990;Graeme Boyce;M;B;Raw;;Masters 2;105;105;;;;;;;;;;120;;;;;;120;2;71.71;71.71
6790;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;105;105;;;;;215.5;;;;;120;;;;;270;605.5;1;361.82;361.82
6791;78990;Graeme Boyce;M;SBD;Raw;52.5;Masters 2;100.4;105;190;210.5;215;;215;110;120;-122.5;;120;250;265;-272.5;;265;600;1;364.57;364.57
6792;78990;Graeme Boyce;M;SBD;Single-ply;;Masters 2;100.68;105;200;-217.5;-217.5;;200;110;120;-122.5;;120;250;260;-262.5;;260;580;1;352.04;352.04
6806;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;97.8;105;190;208.5;210;;210;110;117.5;-120;;117.5;245;255;265;;265;592.5;1;363.90;363.90
6818;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;105;105;;;;;210;;;;;150;;;;;220;580;1;346.58;346.58
6843;78990;Graeme Boyce;M;B;Raw;54;Masters 2;98.32;105;;;;;;110;115;120;;120;;;;;;120;1;73.54;88.54
6846;78990;Graeme Boyce;M;SBD;Raw;53;Masters 2;97.92;105;200;210;217.5;;217.5;110;-120;-120;;110;250;260;-265;;260;587.5;1;360.64;427.00
6851;78990;Graeme Boyce;M;SBD;Single-ply;53.5;Masters 2;99.2;105;220;232.5;240;;240;125;132.5;140;;140;250;270;-277.5;;270;650;2;396.87;396.87
6873;78990;Graeme Boyce;M;SBD;Raw;;Masters 2;105;105;;;;;210;;;;;110;;;;;270;590;1;352.56;352.56
6882;78990;Graeme Boyce;M;SBD;Raw;54;Masters 2;99.76;105;190;200;210;;210;110;-120;-120;;110;240;250;260;;260;580;1;353.32;425.40
6898;78990;Graeme Boyce;M;SBD;Raw;55;Masters 2;100.01;105;200;210;-220;;210;120;-125;;;120;-250;250;;;250;580;1;352.97;432.39
6945;78990;Graeme Boyce;M;SBD;Single-ply;53.5;Masters 2;97.45;105;225;240;247.5;;247.5;130;-140;-140;;130;250;260;-277.5;;260;637.5;2;392.13;392.13
6946;78990;Graeme Boyce;M;SBD;Raw;53.5;Masters 2;97.6;105;190;200;;;200;105;110;112.5;;112.5;255.5;-265;265;;265;577.5;1;355.00;355.00
6949;78990;Graeme Boyce;M;SBD;Raw;;Master 2;99.5;105;200;210;;;210;115;120;-122.5;;120;250;270;-277.5;;270;600;2;365.89;365.89
6776;79349;Graeme Buchan;M;B;Raw;61.5;Masters 3;96.9;105;;;;;;-120;130;140;;140;;;;;;140;1;86.33;86.33
3227;65299;Graeme Butler;M;SBD;Raw;;M-O;73.2;74;;;;;110;;;;;70;;;;;145;325;11;235.60;235.60
1275;25261;Graeme Gerlach;M;SBD;Raw;;Junior;79.9;83;;;;;157.5;;;;;105.0;;;;;165.0;427.5;3;292.08;292.08
1321;25261;Graeme Gerlach;M;SBD;Raw;;Junior;78.6;83;;;;;167.5;;;;;112.5;;;;;172.5;452.5;4;312.43;312.43
1384;25261;Graeme Gerlach;M;SBD;Raw;;Junior;83.8;93;;;;;182.5;;;;;125;;;;;190;497.5;2;330.21;330.21
3049;57810;Graeme Gibson;M;B;Single-ply;57.5;Masters 2;98.7;100;;;;;;150;160;162.5;;162.5;;;;;;162.5;9;99.42;99.42
6560;57810;Graeme Gibson;M;SBD;Single-ply;;Masters 2;95.4;100;215;220;225;;225;135;140;-145;;140;220;225;-230;;225;590;1;366.30;366.30
6570;57810;Graeme Gibson;M;SBD;Single-ply;;Masters 2;96.66;100;220;-230;230;;230;-140;140;150;;150;220;230;-235;;230;610;1;376.53;376.53
6588;57810;Graeme Gibson;M;B;Single-ply;;Masters 2;98.45;100;;;;;;145;155;-166;;155;;;;;;155;7;94.93;94.93
6591;57810;Graeme Gibson;M;B;Single-ply;;Masters 2;99.1;100;;;;;;130;140;;;140;;;;;;140;1;85.51;85.51
6915;57810;Graeme Gibson;M;SBD;Single-ply;;Open;100;100;;;;;210;;;;;130;;;;;230;570;10;346.90;346.90
6921;57810;Graeme Gibson;M;SBD;Single-ply;;Masters 1;100;100;;;;;220;;;;;145;;;;;240;605;1;368.20;368.20
6924;57810;Graeme Gibson;M;SBD;Single-ply;;O/50;100;100;;;;;215;;;;;152.5;;;;;245;612.5;1;372.76;372.76
6926;57810;Graeme Gibson;M;SBD;Single-ply;;M50-59;99.92;100;210;215;220;;220;-140;147.5;155;;155;220;235;245;;245;620;1;377.45;377.45
7002;81851;Graeme Homewood;M;SBD;Single-ply;;;89.8;90;215;225;;;225;120;127.5;135;;135;210;220;-225;;220;580;2;370.69;370.69
7922;100191;Graeme Lamont;M;SBD;Raw;;Senior;100.6;105;210;220;230;;230;130;140;-150;;140;250;270;-280;;270;640;2;388.57;388.57
7928;100191;Graeme Lamont;M;SBD;Raw;;M-O;103.7;105;232.5;245;255;;255;145;155;-165;;155;250;265;-282.5;;265;675;2;405.15;405.15
1244;24653;Graeme Laprade;M;SBD;Raw;;Junior;91.5;93;;;;;242.5;;;;;137.5;;;;;265;645;2;408.38;408.38
1266;24653;Graeme Laprade;M;SBD;Raw;;Junior;92.4;93;;;;;247.5;;;;;142.5;;;;;300;690;1;434.79;434.79
1298;24653;Graeme Laprade;M;SBD;Raw;;Junior;92.2;93;;;;;260.0;;;;;160.0;;;;;304.5;724.5;1;457.01;457.01
1308;24653;Graeme Laprade;M;SBD;Raw;;Junior;97.5;105;;;;;277.5;;;;;160;;;;;307.5;745;2;458.16;458.16
1318;24653;Graeme Laprade;M;SBD;Raw;;Junior;92.4;93;;;;;282.5;;;;;160;;;;;300;742.5;2;467.88;467.88
1362;24653;Graeme Laprade;M;SBD;Raw;;Junior;102.7;105;;;;;285.5;;;;;160;;;;;280;725.5;2;437.01;437.01
1391;24653;Graeme Laprade;M;SBD;Raw;;Junior;104.7;105;;;;;290;;;;;175;;;;;295;760;3;454.60;454.60
7344;84208;Graeme Marshall;M;SBD;Raw;36.5;;98.45;105;117.5;125;132.5;;132.5;95;-100;-100;;95;170;180;190;;190;417.5;6;255.71;255.71
7355;84208;Graeme Marshall;M;SBD;Raw;36.5;;101.75;105;165;-172.5;-180;;165;95;105;-110;;105;190;205;-220;;205;475;3;287.13;287.13
7639;90795;Graeme Oliver;M;SBD;Raw;;Amateur teen 16-17;88.90;90;;;;;174.63;;;;;127.01;;;;;208.65;510.29;1;327.84;327.84
7679;90795;Graeme Oliver;M;SBD;Raw;;Amateur Teen 16-17;95.21;100;;;;;181.44;;;;;129.27;;;;;213.19;523.9;2;325.56;325.56
11390;160054;Graeme Parnell;M;SBD;Raw;45.5;R-M1;88.6;93;125;140;150;;150;90;102.5;112.5;;112.5;150;180;192.5;;192.5;455;1;292.83;292.83
178;7442;Graeme Quirke;M;SBD;Multi-ply;38;MO-MP;88.8;90;300;-312.5;;;300;205;-215;;;205;;;;;;;DQ;;
7918;100179;Graeme Sturgeon;M;SBD;Raw;;M-E-Open;73.5;75;;;;;145;;;;;100;;;;;205;450;3;325.26;325.26
6611;78088;Graeme Uden;M;SBD;Single-ply;;Open;86.25;90;170;190;-200;;190;140;150;-155;;150;180;200;205;;205;545;3;355.87;355.87
6623;78088;Graeme Uden;M;SBD;Single-ply;;Open;90;90;;;;;170;;;;;120;;;;;180;470;2;300.05;300.05
6640;78088;Graeme Uden;M;B;Single-ply;;Open;98.85;100;;;;;;132.5;;;;132.5;;;;;;132.5;1;81.02;81.02
